std_q,user_q,match_label,class_label
需要主体证明吗,主体证明是不是也要？,1,38
需要主体证明吗,带了主体证明,1,38
需要主体证明吗,请问需要带主体证明吗,1,38
我属于企业,我属于企业,1,39
我属于企业,我代表公司来的,1,39
我属于企业,我是公司人员,1,39
我属于企业,我们公司派我来的,1,39
我属于企业,我给我们公司办,1,39
我属于企业,我是京东的,1,39
我属于企业,我是滴滴的,1,39
我属于企业,我是谷歌的,1,39
我属于企业,我是修正药业的,1,39
我属于企业,我是宝洁员工,1,39
我属于企业,我是代表绿地控股集团股份有限公司来的,1,39
我属于企业,我是代表远大产业控股股份有限公司来的,1,39
我属于企业,我属于华电国际电力股份有限公司,1,39
我属于企业,我是湖南华菱钢铁股份有限公司的,1,39
我属于企业,我属于中国海洋石油有限公司,1,39
我属于企业,我是厦门象屿股份有限公司的,1,39
我属于企业,我是中国交通建设股份有限公司的,1,39
我属于企业,我是中国民生银行股份有限公司的,1,39
我属于企业,我是京东方科技集团股份有限公司的,1,39
我属于企业,我属于国药控股股份有限公司,1,39
我属于企业,我是代表碧桂园控股有限公司来的,1,39
我属于企业,我是广汇汽车服务股份公司的,1,39
我属于企业,我是代表中兴通讯股份有限公司来的,1,39
我属于企业,我是昆仑能源有限公司的,1,39
我属于企业,我是代表江西铜业股份有限公司来的,1,39
我属于企业,我属于中国中车股份有限公司,1,39
我属于企业,我是中国建设银行股份有限公司的,1,39
我属于企业,我是中国银行股份有限公司的,1,39
我属于企业,我是珠海格力电器股份有限公司的,1,39
我属于企业,我是鞍钢股份有限公司的,1,39
我属于企业,我属于中国通信服务股份有限公司,1,39
我属于企业,我属于中国再保险（集团）股份有限公司,1,39
我属于企业,我是代表中国太平保险控股有限公司来的,1,39
我属于企业,我属于兴业银行股份有限公司,1,39
我属于企业,我是代表河钢股份有限公司来的,1,39
我属于企业,我是百度股份有限公司的,1,39
我属于企业,我是重庆长安汽车股份有限公司的,1,39
我属于企业,我属于交通银行股份有限公司,1,39
我属于企业,我是代表复星国际有限公司来的,1,39
我属于企业,我是代表中国中铁股份有限公司来的,1,39
我属于企业,我属于京东商城电子商务有限公司,1,39
我属于企业,我是代表比亚迪股份有限公司来的,1,39
我属于企业,我是代表海航科技股份有限公司来的,1,39
我属于企业,我属于万洲国际有限公司,1,39
我属于企业,我是中国移动有限公司的,1,39
我属于企业,我是代表中国国际航空股份有限公司来的,1,39
我属于企业,我属于中国中信股份有限公司,1,39
我属于企业,我是代表中国冶金科工股份有限公司来的,1,39
我属于企业,我是代表中国联合网络通信股份有限公司来的,1,39
我属于企业,我是代表华能国际电力股份有限公司来的,1,39
我属于企业,我是代表中远海运控股股份有限公司来的,1,39
我属于企业,我属于北京汽车股份有限公司,1,39
我属于企业,我是中国石油化工股份有限公司的,1,39
我属于企业,我是中国太平洋保险（集团）股份有限公司的,1,39
我属于企业,我是代表万科企业股份有限公司来的,1,39
我属于企业,我是代表华润置地有限公司来的,1,39
我属于企业,我是代表中国神华能源股份有限公司来的,1,39
我属于企业,我是上海建工集团股份有限公司的,1,39
我属于企业,我是代表物产中大集团股份有限公司来的,1,39
我属于机关事业单位或其他非营利组织,我是机关事业单位的,1,40
我属于机关事业单位或其他非营利组织,我是代表机关事业单位来的,1,40
我属于机关事业单位或其他非营利组织,我是北师大的,1,40
我属于机关事业单位或其他非营利组织,我是北京师范大学的,1,40
我属于机关事业单位或其他非营利组织,我是北京语言大学的,1,40
我属于机关事业单位或其他非营利组织,我是北大的,1,40
我属于机关事业单位或其他非营利组织,我是北京大学的,1,40
我属于机关事业单位或其他非营利组织,我是红十字协会的,1,40
我属于机关事业单位或其他非营利组织,我是北医三院的,1,40
我属于机关事业单位或其他非营利组织,我是国家图书馆的工作人员,1,40
我属于机关事业单位或其他非营利组织,我是市物价局的,1,40
我属于机关事业单位或其他非营利组织,我属于国家行政学院,1,40
我属于机关事业单位或其他非营利组织,我是中华人民共和国国家航天局的,1,40
我属于机关事业单位或其他非营利组织,我是代表中国银行业监督管理委员会来的,1,40
我属于机关事业单位或其他非营利组织,我是中国消费者协会的,1,40
我属于机关事业单位或其他非营利组织,我属于国务院发展研究中心,1,40
我属于机关事业单位或其他非营利组织,我属于中华人民共和国国家版权局,1,40
我属于机关事业单位或其他非营利组织,我是代表中国残疾人联合会来的,1,40
我属于机关事业单位或其他非营利组织,我是国家煤矿安全监察局的,1,40
我属于机关事业单位或其他非营利组织,我属于中华人民共和国农业部,1,40
我属于机关事业单位或其他非营利组织,我是商业局的,1,40
我属于机关事业单位或其他非营利组织,我属于技术监督局,1,40
我属于机关事业单位或其他非营利组织,我是中人民共和国国家发展和改革委员会的,1,40
我属于机关事业单位或其他非营利组织,我属于中国文学艺术界联合会,1,40
我属于机关事业单位或其他非营利组织,我属于市邮政局,1,40
我属于机关事业单位或其他非营利组织,我是中华人民共和国教育部的,1,40
我属于机关事业单位或其他非营利组织,我是市新闻出版局的,1,40
我属于机关事业单位或其他非营利组织,我是市商务局的,1,40
我属于机关事业单位或其他非营利组织,我是市国土资源局的,1,40
我属于机关事业单位或其他非营利组织,我是代表物价局来的,1,40
我属于机关事业单位或其他非营利组织,我属于市档案局,1,40
我属于机关事业单位或其他非营利组织,我属于中华人民共和国建设部,1,40
我属于机关事业单位或其他非营利组织,我属于中华人民共和国铁道部,1,40
我属于机关事业单位或其他非营利组织,我属于民营企业管理局,1,40
我属于机关事业单位或其他非营利组织,我是市财政局的,1,40
我属于机关事业单位或其他非营利组织,我属于中国人民政协全国委员会,1,40
我属于机关事业单位或其他非营利组织,我是水务局的,1,40
我属于机关事业单位或其他非营利组织,我属于市供电局,1,40
我属于机关事业单位或其他非营利组织,我是中国机械工业联合会机经网的,1,40
我属于机关事业单位或其他非营利组织,我是代表中国工程院来的,1,40
我属于机关事业单位或其他非营利组织,我属于中华人民共和国财政部,1,40
我属于机关事业单位或其他非营利组织,我是国家粮食局的,1,40
我属于机关事业单位或其他非营利组织,我是中华人民共和国信息产业部的,1,40
我属于机关事业单位或其他非营利组织,我是公安局的,1,40
我属于机关事业单位或其他非营利组织,我是代表市审计局来的,1,40
我属于机关事业单位或其他非营利组织,我是代表中国纺织经济信息网来的,1,40
我属于机关事业单位或其他非营利组织,我是市司法局的,1,40
我属于机关事业单位或其他非营利组织,我是供销社的,1,40
我属于机关事业单位或其他非营利组织,我是市质量技术监督局的,1,40
我属于机关事业单位或其他非营利组织,我是外贸局的,1,40
我属于机关事业单位或其他非营利组织,我是代表市建设局来的,1,40
我属于机关事业单位或其他非营利组织,我是中华人民共和国国土资源部的,1,40
我属于机关事业单位或其他非营利组织,我是代表市农业局来的,1,40
我属于机关事业单位或其他非营利组织,我属于中华全国台湾同胞联谊会,1,40
我属于机关事业单位或其他非营利组织,我是物资局的,1,40
我属于机关事业单位或其他非营利组织,我属于国家工商行政管理总局,1,40
我属于机关事业单位或其他非营利组织,我是代表国务院信息化工作办公室来的,1,40
我属于机关事业单位或其他非营利组织,我属于国务院法制办公室,1,40
我属于机关事业单位或其他非营利组织,我是代表市文化局来的,1,40
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,1,41
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,要带着企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,1,41
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,需要带着企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,1,41
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,需不需要带着企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,1,41
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,需要带企业法定代表人身份证复印件吗,1,41
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,要带企业法定代表人身份证复印件吗,1,41
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,需要带法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,1,41
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,要带着被授权经办的身份证复印件吗,1,41
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,需要被授权经办的身份证复印件吗,1,41
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,企业法定代表人身份证复印件呢,1,41
需要报装申请资料吗,要报装申请资料吗,1,42
需要报装申请资料吗,需不需要报装申请资料,1,42
需要报装申请资料吗,我只带了报装申请资料,1,42
需要报装申请资料吗,现在我只有报装申请资料,1,42
需要报装申请资料吗,报装申请资料需要拿着吗,1,42
需要报装申请资料吗,报装申请资料一定得带着吗,1,42
需要报装申请资料吗,报装申请资料也需要带吗,1,42
需要报装申请资料吗,需要带着报装申请资料嘛,1,42
需要报装申请资料吗,要带报装申请资料吗,1,42
需要报装申请资料吗,请问报装申请资料需要带吗,1,42
需要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,1,43
需要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,1,43
需要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要带着户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,1,43
需要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要拿着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,1,43
需要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要拿着客户用电报装申请书吗,1,43
需要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要带着客户用电设备信息登记表（动力、照明）吗,1,43
需要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,客户用电设备信息登记表（动力、照明）需要吗,1,43
需要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,客户用电报装申请书也要吗,1,43
需要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,客户用电报装申请书是不是也要,1,43
需要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,需不需要客户用电设备信息登记表（动力、照明）,1,43
需要房屋产权证明吗,要房屋产权证明吗,1,44
需要房屋产权证明吗,要房屋产权证明嘛,1,44
需要房屋产权证明吗,房屋产权证明呢,1,44
需要房屋产权证明吗,要带着房屋产权证明嘛,1,44
需要房屋产权证明吗,要带着房屋产权证明是吗？,1,44
需要房屋产权证明吗,需不需要拿房屋产权证明,1,44
需要房屋产权证明吗,需不需要带房屋产权证明,1,44
需要房屋产权证明吗,房屋产权证明是不是也要,1,44
需要房屋产权证明吗,房屋产权证明是不是也需要带着,1,44
需要房屋产权证明吗,请问需要房屋产权证明吗,1,44
我属于租赁,这房子是我租的,1,45
我属于租赁,是我租的房子,1,45
我属于租赁,我去年组的房子,1,45
我属于租赁,这是我租的,1,45
我属于租赁,我替房东来的,1,45
我属于租赁,这房子是我租的,1,45
我属于租赁,租房,1,45
我属于租赁,是我租的,1,45
我属于租赁,我不是房主，我是租客,1,45
我属于租赁,这是我在自如租的,1,45
需要租赁协议复印件及产权人同意报装证明材料吗,要租赁协议复印件及产权人同意报装证明材料吗,1,46
需要租赁协议复印件及产权人同意报装证明材料吗,我需要带着租赁协议复印件及产权人同意报装证明材料吗,1,46
需要租赁协议复印件及产权人同意报装证明材料吗,我需要带租赁协议复印件及产权人同意报装证明材料吗,1,46
需要租赁协议复印件及产权人同意报装证明材料吗,需要租赁协议复印件及产权人同意报装证明材料嘛,1,46
需要租赁协议复印件及产权人同意报装证明材料吗,请问我需要租赁协议复印件及产权人同意报装证明材料吗,1,46
需要租赁协议复印件及产权人同意报装证明材料吗,租赁协议复印件和产权人同意报装证明材料都要吗,1,46
需要租赁协议复印件及产权人同意报装证明材料吗,我需要带租赁协议复印件吗,1,46
需要租赁协议复印件及产权人同意报装证明材料吗,我需要带着产权人同意报装证明材料吗,1,46
需要租赁协议复印件及产权人同意报装证明材料吗,产权人同意报装证明材料是不是也要？,1,46
需要租赁协议复印件及产权人同意报装证明材料吗,租赁协议复印件呢？,1,46
需要合法的土地使用证明吗,要合法的土地使用证明吗,1,47
需要合法的土地使用证明吗,要合法的土地使用证明吗,1,47
需要合法的土地使用证明吗,要国有土地使用证吗,1,47
需要合法的土地使用证明吗,需要合法的土地使用证明吗,1,47
需要合法的土地使用证明吗,需要国有土地使用证吗,1,47
需要合法的土地使用证明吗,合法的土地使用证明要带着吗,1,47
需要合法的土地使用证明吗,合法的土地使用证明需不需要？,1,47
需要合法的土地使用证明吗,合法的土地使用证明要吗,1,47
需要合法的土地使用证明吗,我需要拿着合法的土地使用证明吗,1,47
需要合法的土地使用证明吗,我需带着国有土地使用证吗,1,47
需要国有土地使用证，土地租赁协议及产权人同意报装证明材料吗,要土地租赁协议及产权人同意报装证明材料吗,1,48
需要国有土地使用证，土地租赁协议及产权人同意报装证明材料吗,要带着土地租赁协议及产权人同意报装证明材料吗,1,48
需要国有土地使用证，土地租赁协议及产权人同意报装证明材料吗,需要带着国有土地使用证吗,1,48
需要国有土地使用证，土地租赁协议及产权人同意报装证明材料吗,土地租赁协议及产权人同意报装证明材料都要吗,1,48
需要国有土地使用证，土地租赁协议及产权人同意报装证明材料吗,土地租赁协议及产权人同意报装证明材料都需要的吗,1,48
需要国有土地使用证，土地租赁协议及产权人同意报装证明材料吗,要带着土地租赁协议吗,1,48
需要国有土地使用证，土地租赁协议及产权人同意报装证明材料吗,需要国有土地使用证吗,1,48
需要国有土地使用证，土地租赁协议及产权人同意报装证明材料吗,要产权人同意报装证明材料吗,1,48
需要国有土地使用证，土地租赁协议及产权人同意报装证明材料吗,需要产权人同意报装证明材料吗,1,48
需要国有土地使用证，土地租赁协议及产权人同意报装证明材料吗,土地租赁协议及产权人同意报装证明材料都得要吗,1,48
需要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗,要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗,1,49
需要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗,1,49
需要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗,请问需要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗,1,49
需要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗,由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明，这个需要吗,1,49
需要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗,由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明也需要吗,1,49
需要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗,需不需要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗,1,49
需要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗,由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明也是需要的吗,1,49
需要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗,由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明需要吗,1,49
需要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗,由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明是不是也要？,1,49
需要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗,所在乡、镇或乡镇以上级别政府部门根据所辖权限开据的证明也得带着？,1,49
属于国家优惠电价,是国家优惠电价,1,50
属于国家优惠电价,当时电价有打折,1,50
属于国家优惠电价,电价打折了,1,50
属于国家优惠电价,属于优惠电价,1,50
属于国家优惠电价,电价有优惠哦,1,50
属于国家优惠电价,七折电价,1,50
属于国家优惠电价,电价打了折,1,50
属于国家优惠电价,五折电价,1,50
属于国家优惠电价,八折电价,1,50
属于国家优惠电价,当时电价有优惠,1,50
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗,1,51
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗,1,51
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗,需要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）,1,51
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗,需要拿着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗,1,51
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗,政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）也要吗,1,51
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗,需要带政府有关部门核发的资质证明吗,1,51
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗,需要带政府有关部门核发的资质证明和公益证明吗,1,51
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗,需要准备政府有关部门核发的资质证明和公益证明吗,1,51
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗,需不需要政府有关部门核发公益证明,1,51
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗,需要带着政府有关部门核发的资质证明嘛,1,51
需要项目立项及批复吗,要项目立项及批复吗,1,52
需要项目立项及批复吗,要带项目立项及批复吗,1,52
需要项目立项及批复吗,需要带项目立项及批复吗,1,52
需要项目立项及批复吗,要带着项目立项及批复吗,1,52
需要项目立项及批复吗,需要带着项目立项及批复吗,1,52
需要项目立项及批复吗,项目立项及批复也需要吗,1,52
需要项目立项及批复吗,要准备项目立项及批复吗,1,52
需要项目立项及批复吗,项目立项及批复也要准备吗,1,52
需要项目立项及批复吗,我需要带着项目立项及批复吗,1,52
需要项目立项及批复吗,需不需要项目立项及批复吗,1,52
需要上级批准文件、立项批准文件吗,要上级批准文件、立项批准文件吗,1,53
需要上级批准文件、立项批准文件吗,要上级批准文件吗,1,53
需要上级批准文件、立项批准文件吗,需要上级批准文件吗,1,53
需要上级批准文件、立项批准文件吗,要带上级批准文件吗,1,53
需要上级批准文件、立项批准文件吗,要带着上级批准文件吗,1,53
需要上级批准文件、立项批准文件吗,要带着立项批准文件吗,1,53
需要上级批准文件、立项批准文件吗,需不需要立项批准文件吗,1,53
需要上级批准文件、立项批准文件吗,需不需要带着立项批准文件吗,1,53
需要上级批准文件、立项批准文件吗,上级批准文件和立项批准文件都需要吗,1,53
需要上级批准文件、立项批准文件吗,上级批准文件和立项批准文件呢,1,53
需要规划立项,要规划立项,1,54
需要建设工程规划许可证及附件吗,要建设工程规划许可证及附件吗,1,55
需要建设工程规划许可证及附件吗,我需要带建设工程规划许可证及附件吗,1,55
需要建设工程规划许可证及附件吗,需不需要建设工程规划许可证及附件,1,55
需要建设工程规划许可证及附件吗,建设工程规划许可证及附件也要带着吗,1,55
需要建设工程规划许可证及附件吗,要建设工程规划许可证吗,1,55
需要建设工程规划许可证及附件吗,需要建设工程规划许可证吗,1,55
需要建设工程规划许可证及附件吗,要建设工程规划许可证附件吗,1,55
需要建设工程规划许可证及附件吗,需要要建设工程规划许可证附件吗,1,55
需要建设工程规划许可证及附件吗,建设工程规划许可证附件也要吗,1,55
需要建设工程规划许可证及附件吗,建设工程规划许可证附件也要带着吗,1,55
属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户,我属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户,1,56
属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户,我是做钢铁的,1,56
属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户,我是做电解铝的,1,56
属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户,我是做铁合金的,1,56
属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户,我是水泥行业的,1,56
属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户,我是电石行业的,1,56
属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户,我是做烧碱的,1,56
属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户,我是做黄磷的,1,56
属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户,我是锌冶炼行业的,1,56
属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户,我属于高耗能行业客户,1,56
需要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗,要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗,1,57
需要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗,我需要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗,1,57
需要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗,我要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等嘛,1,57
需要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗,我需不需要带着相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等？,1,57
需要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗,需不需要带着环境评估报告？,1,57
需要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗,相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等都需要吗,1,57
需要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗,生产许可证需要嘛？,1,57
需要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗,相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等也要吗,1,57
需要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗,请问需要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等嘛,1,57
需要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗,相关政府部门批准的许可文件需要吗,1,57
方案答复这一步怎么做,方案答复具体指什么,1,58
方案答复这一步怎么做,方案答复这一步我需要做什么？,1,58
方案答复这一步怎么做,方案答复不太清楚怎么做,1,58
方案答复这一步怎么做,方案答复是？,1,58
方案答复这一步怎么做,方案答复不明白,1,58
方案答复这一步怎么做,方案答复是哪一步？,1,58
方案答复这一步怎么做,什么是方案答复,1,58
方案答复这一步怎么做,啥是方案答复具体指什么,1,58
方案答复这一步怎么做,方案答复的话，需要我怎么做呢,1,58
方案答复这一步怎么做,方案答复是指？,1,58
装表接电这一步怎么做,装表接电具体指什么,1,59
装表接电这一步怎么做,装表接电是？,1,59
装表接电这一步怎么做,装表接电是怎么回事,1,59
装表接电这一步怎么做,装表接电需要我做什么嘛,1,59
装表接电这一步怎么做,装表接电不太懂,1,59
装表接电这一步怎么做,装表接电是啥,1,59
装表接电这一步怎么做,装表接电，不是很明白,1,59
装表接电这一步怎么做,不知道装表接电是啥,1,59
装表接电这一步怎么做,不清楚装表接电是指啥,1,59
装表接电这一步怎么做,装表接电是指？？,1,59
