std_q,user_q,match_label,class_label
需要带营业执照复印件吗,委托授权书可以不带吗,0,13
需要带营业执照复印件吗,规划批复文件需要吗,0,32
需要带营业执照复印件吗,装表接电不太懂,0,59
我属于机关事业单位,我是代表中国国际海运集装箱股份有限公司来的,0,20
我属于机关事业单位,装接电表是怎么回事,0,36
我属于机关事业单位,我属于国家行政学院,0,40
我属于机关事业单位,生产许可证需要嘛？,0,57
我属于机关事业单位,我们公司委托我来办电,0,11
我属于机关事业单位,我是上海建工集团股份有限公司的,0,39
我属于机关事业单位,客户用电设备信息登记表（动力、照明）需要吗,0,43
我属于机关事业单位,我是代表中国平安保险（集团）股份有限公司来的,0,20
我属于机关事业单位,产权人房产证复印件及同意报装证明都需要吗,0,14
我属于机关事业单位,我是市商务局的,0,40
我属于机关事业单位,我就只带了身份证,0,8
我属于机关事业单位,营业执照复印件需不需要,0,21
我属于机关事业单位,这房子属于私人宅基地建筑,0,15
我属于机关事业单位,我属于中华人民共和国建设部,0,40
我属于机关事业单位,我属于中国南方航空股份有限公司,0,20
我属于机关事业单位,我替我母亲来办,0,11
我属于机关事业单位,需要上级批准文件吗,0,53
我属于机关事业单位,我不是房主，我是租客,0,45
我属于机关事业单位,需要被授权经办的身份证复印件吗,0,41
我属于机关事业单位,我是珠海格力电器股份有限公司的,0,39
需要事业法人证书或组织机构代码证复印件吗,我是中国石油化工股份有限公司的,0,39
需要事业法人证书或组织机构代码证复印件吗,我不是客服,0,0
需要事业法人证书或组织机构代码证复印件吗,营业执照复印件需要吗,0,21
需要事业法人证书或组织机构代码证复印件吗,需要带政府有关部门核发的资质证明吗,0,34
需要事业法人证书或组织机构代码证复印件吗,立项、规划批复文件呢,0,32
需要事业法人证书或组织机构代码证复印件吗,我需要带护照吗,0,9
需要事业法人证书或组织机构代码证复印件吗,小区用户,0,3
需要事业法人证书或组织机构代码证复印件吗,要带企业法定代表人身份证复印件吗,0,18
需要事业法人证书或组织机构代码证复印件吗,当时电价有优惠,0,50
需要事业法人证书或组织机构代码证复印件吗,我要不要带着规划部门的批复文件,0,16
需要事业法人证书或组织机构代码证复印件吗,我是代表四川长虹电器股份有限公司来的,0,20
需要事业法人证书或组织机构代码证复印件吗,要土地租赁协议及产权人同意报装证明材料吗,0,48
需要事业法人证书或组织机构代码证复印件吗,项目立项及批复也要准备吗,0,52
需要事业法人证书或组织机构代码证复印件吗,220v,0,2
需要事业法人证书或组织机构代码证复印件吗,我是中国恒大集团的,0,20
需要事业法人证书或组织机构代码证复印件吗,要报装申请资料吗,0,42
需要事业法人证书或组织机构代码证复印件吗,我需要带租赁协议复印件及产权人同意报装证明材料吗,0,46
需要事业法人证书或组织机构代码证复印件吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗,0,51
需要事业法人证书或组织机构代码证复印件吗,10v电,0,2
需要事业法人证书或组织机构代码证复印件吗,外部工程施工指的是？,0,35
我属于军队,属于优惠电价,0,50
我属于军队,方案答复的话，需要我怎么做呢,0,58
我属于军队,规划批复文件需要吗,0,32
我属于军队,主体证明，要带嘛,0,38
我属于军队,您好请问如何办电,0,4
我属于军队,我属于华润医药集团有限公司,0,20
我属于军队,我属于国家工商行政管理总局,0,40
我属于军队,我是中国交通建设股份有限公司的,0,39
我属于军队,我是供销社的,0,40
我属于军队,需要规划部门的批复文件吗,0,16
我属于军队,我是国家烟草专卖局的,0,22
我属于军队,我需带着国有土地使用证吗,0,47
我属于军队,我是市图书馆的,0,22
我属于军队,这房子是我租的,0,45
我属于军队,我是代表中国银行业监督管理委员会来的,0,40
我属于军队,我是代表中国人民保险集团股份有限公司来的,0,20
我属于军队,需要带政府有关部门核发的资质证明吗,0,34
我属于军队,房屋产权证明是不是也要,0,44
我属于军队,要带委托人的身份证明吗,0,12
我属于军队,政府的批复文件需要带着么,0,16
需要团级及以上证明吗,我属于中华人民共和国财政部,0,40
需要团级及以上证明吗,什么是外部工程施工,0,35
需要团级及以上证明吗,我需要带着乡镇及以上政府或规划部门的批复文件吗,0,28
需要团级及以上证明吗,客户用电报装申请书是不是也要,0,43
需要团级及以上证明吗,需要拿着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗,0,51
需要团级及以上证明吗,需要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）,0,51
需要团级及以上证明吗,规划批复文件需要吗,0,32
需要团级及以上证明吗,需不需要项目立项及批复吗,0,52
需要团级及以上证明吗,我是美团的,0,20
需要团级及以上证明吗,我替我学校来办,0,11
需要团级及以上证明吗,我属于市安全生产监督管理局,0,22
需要团级及以上证明吗,不清楚装接电表是指啥,0,36
需要团级及以上证明吗,我是水务局的,0,40
需要团级及以上证明吗,我是百度的,0,20
需要团级及以上证明吗,户口簿呢,0,10
需要团级及以上证明吗,我属于民营企业管理局,0,40
需要团级及以上证明吗,我只带了报装申请资料,0,42
需要团级及以上证明吗,我是代表学校来的,0,22
需要团级及以上证明吗,我是市园林管理局的,0,22
需要团级及以上证明吗,需要产权人同意报装证明材料吗,0,48
需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,外部工程施工什么意思？,0,35
需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,我替我母亲来办,0,11
需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,我替我学校来办,0,11
需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,我是代表中国航油（新加坡）股份有限公司来的,0,20
需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,要报装申请资料吗,0,42
需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,客户用电报装申请书也要吗,0,43
需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,需不需要带有效营业执照复印件？,0,19
需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,乡镇及以上政府或规划部门的批复文件是不是也要？,0,28
需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,10v电,0,2
需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,请问需要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等嘛,0,57
需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,我是代表紫金矿业集团股份有限公司来的,0,20
需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,我是上海建工集团股份有限公司的,0,39
需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,我是锌冶炼行业的,0,56
需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,我是代表中国人民保险集团股份有限公司来的,0,20
需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,要带立项、规划批复文件吗,0,30
需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,需要要建设工程规划许可证附件吗,0,55
需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,请问需要房屋产权证明吗,0,44
需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,我是市食品药品监督管理局的,0,22
需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,我是代表中国银行业监督管理委员会来的,0,40
我是农村的,装表接电需要我做什么嘛,0,59
我是农村的,要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗,0,49
我是农村的,需不需要带企业法定代表人身份证复印件？,0,18
我是农村的,房屋产权证明是不是也要,0,44
我是农村的,需要规划部门的批复文件吗,0,16
我是农村的,我是湖南华菱钢铁股份有限公司的,0,39
我是农村的,要土地租赁协议及产权人同意报装证明材料吗,0,48
我是农村的,房屋产权证明呢,0,44
我是农村的,要房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,0,26
我是农村的,我属于装甲兵,0,24
我是农村的,我就是用户,0,1
我是农村的,请问需要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗,0,49
我是农村的,客户有效身份证明也得带着吗,0,7
我是农村的,我属于潍柴动力股份有限公司,0,20
我是农村的,要房屋产权证明嘛,0,44
我是农村的,我属于海防部队,0,24
我是农村的,我需要带身份证吗,0,8
我是农村的,我是第二炮兵的,0,24
我是农村的,我属于中国工商银行股份有限公司,0,20
我是农村的,我属于京东商城电子商务有限公司,0,39
需要乡镇及以上政府或规划部门的批复文件吗,我替我公司来办,0,11
需要乡镇及以上政府或规划部门的批复文件吗,小区用户,0,3
需要乡镇及以上政府或规划部门的批复文件吗,申请受理是？,0,5
需要乡镇及以上政府或规划部门的批复文件吗,我想办电,0,4
需要乡镇及以上政府或规划部门的批复文件吗,我不是房主，我是租客,0,45
需要乡镇及以上政府或规划部门的批复文件吗,身份证？,0,8
需要乡镇及以上政府或规划部门的批复文件吗,不知道装接电表是啥,0,36
需要乡镇及以上政府或规划部门的批复文件吗,我属于国务院国有资产监督管理委员会,0,22
需要乡镇及以上政府或规划部门的批复文件吗,申请受理这一步我要做什么,0,5
需要乡镇及以上政府或规划部门的批复文件吗,我是中国电信股份有限公司的,0,20
需要乡镇及以上政府或规划部门的批复文件吗,打折了,0,33
需要乡镇及以上政府或规划部门的批复文件吗,装接电表是怎么回事,0,36
需要乡镇及以上政府或规划部门的批复文件吗,什么意思,0,0
需要乡镇及以上政府或规划部门的批复文件吗,我属于东风汽车集团股份有限公司,0,20
需要乡镇及以上政府或规划部门的批复文件吗,我是代表华能国际电力股份有限公司来的,0,39
需要乡镇及以上政府或规划部门的批复文件吗,要房屋产权证明嘛,0,44
需要乡镇及以上政府或规划部门的批复文件吗,我属于中国国家税务总局,0,22
需要乡镇及以上政府或规划部门的批复文件吗,我替房东来的,0,45
需要乡镇及以上政府或规划部门的批复文件吗,租赁协议复印件和产权人同意报装证明材料都要吗,0,46
需要乡镇及以上政府或规划部门的批复文件吗,我是北大的,0,40
我这属于新建建筑物,需要要建设工程规划许可证附件吗,0,55
我这属于新建建筑物,户口簿也要啊。。,0,10
我这属于新建建筑物,只有身份证，行吗？,0,8
我这属于新建建筑物,我们公司委托我来办电,0,11
我这属于新建建筑物,我没听懂,0,0
我这属于新建建筑物,我属于中国中信股份有限公司,0,39
我这属于新建建筑物,居民用电,0,2
我这属于新建建筑物,我需要带着房产证吗,0,14
我这属于新建建筑物,合法的土地使用证明需不需要？,0,47
我这属于新建建筑物,七折价,0,33
我这属于新建建筑物,我需要带法定代表人签章的授权本单位人员的授权委托书吗,0,18
我这属于新建建筑物,方案答复是指？,0,58
我这属于新建建筑物,我是中华人民共和国公安部的,0,22
我这属于新建建筑物,我需要带企业法定代表人身份证复印件吗,0,18
我这属于新建建筑物,我是代表国务院信息化工作办公室来的,0,40
我这属于新建建筑物,36v电,0,2
我这属于新建建筑物,我是兖州煤业股份有限公司的,0,20
我这属于新建建筑物,要合法的土地使用证明吗,0,47
我这属于新建建筑物,今天天气真好,0,0
我这属于新建建筑物,我属于中国工商银行股份有限公司,0,20
需要立项、规划批复文件吗,我只带了报装申请资料,0,42
需要立项、规划批复文件吗,我是中国银行的,0,20
需要立项、规划批复文件吗,我属于中国中车股份有限公司,0,39
需要立项、规划批复文件吗,220v,0,2
需要立项、规划批复文件吗,要租赁协议复印件及产权人同意报装证明材料吗,0,46
需要立项、规划批复文件吗,装表接电，不是很明白,0,59
需要立项、规划批复文件吗,团级及以上证明也要吗,0,25
需要立项、规划批复文件吗,要国有土地使用证吗,0,47
需要立项、规划批复文件吗,要带着立项批准文件吗,0,53
需要立项、规划批复文件吗,我是代表中国邮政储蓄银行股份有限公司来的,0,20
需要立项、规划批复文件吗,我属于中国中车股份有限公司,0,39
需要立项、规划批复文件吗,我是代表绿地控股集团股份有限公司来的,0,39
需要立项、规划批复文件吗,营业执照复印件需要吗,0,21
需要立项、规划批复文件吗,是私人宅基地建筑,0,15
需要立项、规划批复文件吗,我是厦门象屿股份有限公司的,0,39
需要立项、规划批复文件吗,不清楚装表接电是指啥,0,59
需要立项、规划批复文件吗,请问需要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗,0,49
需要立项、规划批复文件吗,我需要带着房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,0,26
需要立项、规划批复文件吗,要带着同意报装证明吗,0,14
需要立项、规划批复文件吗,我属于国务院法制办公室,0,40
需要带立项、规划批复文件吗,我是代表中华人民共和国人事部来的,0,22
需要带立项、规划批复文件吗,我这里是新建的,0,29
需要带立项、规划批复文件吗,我是代表市经济委员会来的,0,22
需要带立项、规划批复文件吗,要建设工程规划许可证及附件吗,0,55
需要带立项、规划批复文件吗,我属于中华人民共和国铁道部,0,40
需要带立项、规划批复文件吗,需不需要带着企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,0,41
需要带立项、规划批复文件吗,我是国企的,0,22
需要带立项、规划批复文件吗,我需要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗,0,57
需要带立项、规划批复文件吗,我属于中华人民共和国国家版权局,0,40
需要带立项、规划批复文件吗,我是市财政局的,0,40
需要带立项、规划批复文件吗,我需要带建设工程规划许可证及附件吗,0,55
需要带立项、规划批复文件吗,客户用电报装申请书也要吗,0,43
需要带立项、规划批复文件吗,营业执照复印件需要吗,0,21
需要带立项、规划批复文件吗,报装申请资料也需要带吗,0,42
需要带立项、规划批复文件吗,我要带着手机吗,0,0
需要带立项、规划批复文件吗,我是市图书馆的,0,22
需要带立项、规划批复文件吗,我们公司委托我来办电,0,11
需要带立项、规划批复文件吗,我属于新华人寿保险股份有限公司,0,20
需要带立项、规划批复文件吗,七折电价,0,50
需要带立项、规划批复文件吗,我是中华人民共和国信息产业部的,0,40
属于国家优惠价,要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗,0,57
属于国家优惠价,需要建设工程规划许可证吗,0,55
属于国家优惠价,需不需要带着立项批准文件吗,0,53
属于国家优惠价,我属于陆军,0,24
属于国家优惠价,我属于企业,0,39
属于国家优惠价,我是代表中国气象局来的,0,22
属于国家优惠价,我是代表市审计局来的,0,40
属于国家优惠价,我是中国太平洋保险（集团）股份有限公司的,0,39
属于国家优惠价,装表接电不太懂,0,59
属于国家优惠价,要带房产证复印件吗,0,26
属于国家优惠价,我不是给自己办,0,11
属于国家优惠价,客户有效身份证明是指,0,7
属于国家优惠价,我属于通信兵,0,24
属于国家优惠价,我是中华人民共和国国家新闻出版署的,0,22
属于国家优惠价,团级及以上提供证明,0,25
属于国家优惠价,我属于市安全生产监督管理局,0,22
属于国家优惠价,我属于市招商促进局,0,22
属于国家优惠价,我是北师大的,0,40
属于国家优惠价,我替我父亲来办,0,11
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗,我属于市工商行政管理局,0,22
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗,我是北京语言大学的,0,40
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗,我去年组的房子,0,45
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗,我属于中国人民解放军的,0,24
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗,户口簿也要啊。。,0,10
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗,我需要带乡镇及以上政府或规划部门的批复文件嘛,0,28
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗,我是市图书馆的,0,22
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗,外部工程施工不太懂呢,0,35
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗,需不需要带企业法定代表人身份证复印件？,0,18
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗,我是代表市体育局来的,0,22
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗,我是国务院台湾事务办公室的,0,22
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗,今天天气真好,0,0
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗,我是阿里的,0,20
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗,要合法的土地使用证明吗,0,47
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗,我是水泥行业的,0,56
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗,我属于交通银行股份有限公司,0,39
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗,要带委托授权书吗,0,13
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗,办电的流程？,0,4
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗,要房屋产权证明嘛,0,44
需要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗,要带着企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,0,41
外部工程施工这一步怎么做,我是代表中国信达资产管理股份有限公司来的,0,20
外部工程施工这一步怎么做,我是中国银行股份有限公司的,0,39
外部工程施工这一步怎么做,需要拿着规划部门的批复文件吗,0,16
外部工程施工这一步怎么做,需不需要带着企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,0,41
外部工程施工这一步怎么做,装接电表是指？？,0,36
外部工程施工这一步怎么做,我是代表中国信达资产管理股份有限公司来的,0,20
外部工程施工这一步怎么做,请问需要带主体证明吗,0,38
外部工程施工这一步怎么做,装接电表具体指什么,0,36
外部工程施工这一步怎么做,需不需要拿着身份证？,0,8
外部工程施工这一步怎么做,需要带着事业法人证书或组织机构代码证复印件吗,0,23
外部工程施工这一步怎么做,需要合法的土地使用证明吗,0,47
外部工程施工这一步怎么做,我是供销社的,0,40
外部工程施工这一步怎么做,要带着项目立项及批复吗,0,52
外部工程施工这一步怎么做,需不需要要事业法人证书或组织机构代码证复印件吗,0,23
外部工程施工这一步怎么做,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗,0,34
外部工程施工这一步怎么做,有效营业执照复印件也是需要的吧？,0,19
外部工程施工这一步怎么做,需不需要拿房屋产权证明,0,44
外部工程施工这一步怎么做,我需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,0,26
外部工程施工这一步怎么做,我是供销社的,0,40
装接电表这一步怎么做,我属于联想控股股份有限公司,0,20
装接电表这一步怎么做,我是中国建设银行股份有限公司的,0,39
装接电表这一步怎么做,是国家优惠价,0,33
装接电表这一步怎么做,要带上级批准文件吗,0,53
装接电表这一步怎么做,我需要带着房产证吗,0,14
装接电表这一步怎么做,价格打折了,0,33
装接电表这一步怎么做,需不需要带着环境评估报告？,0,57
装接电表这一步怎么做,政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）也要吗,0,34
装接电表这一步怎么做,如何办电？,0,4
装接电表这一步怎么做,需不需要带委托授权书？,0,13
装接电表这一步怎么做,要带着事业法人证书或组织机构代码证复印件吗,0,23
装接电表这一步怎么做,需要准备政府有关部门核发的资质证明和公益证明吗,0,34
装接电表这一步怎么做,需不需要政府有关部门核发公益证明,0,34
装接电表这一步怎么做,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗,0,51
装接电表这一步怎么做,我要带着手机吗,0,0
装接电表这一步怎么做,我是中国消费者协会的,0,40
装接电表这一步怎么做,我是西王庄小区的用户,0,3
装接电表这一步怎么做,我是中国交通建设股份有限公司的,0,39
装接电表这一步怎么做,我是中国建筑股份有限公司的,0,20
装接电表这一步怎么做,我是腾讯控股有限公司的,0,20
高压电,我是中国农业银行股份有限公司的,0,20
高压电,我去年组的房子,0,45
高压电,委托人的身份证明呢？要带吗？,0,12
高压电,上级批准文件和立项批准文件呢,0,53
高压电,事业法人证书需要拿着吗,0,23
高压电,护照要带着嘛？,0,9
高压电,我属于企业客户,0,20
高压电,我是新华通讯社的,0,22
高压电,我需要带着委托人的身份证明吗,0,12
高压电,建设工程规划许可证及附件也要带着吗,0,55
高压电,由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明需要吗,0,49
高压电,租赁协议复印件也要吗,0,26
高压电,我是代表学校来的,0,22
高压电,需不需要带着环境评估报告？,0,57
高压电,我属于联想控股股份有限公司,0,20
高压电,合法的土地使用证明要吗,0,47
高压电,我是中国人民武装警察部队的,0,24
高压电,我是代表万科企业股份有限公司来的,0,39
高压电,我们公司委托我来办电,0,11
需要主体证明吗,委托人的身份证明也是要的吧？,0,12
需要主体证明吗,我是珠海格力电器股份有限公司的,0,39
需要主体证明吗,我替我公司来办,0,11
需要主体证明吗,我是要给自己家里用,0,3
需要主体证明吗,我是电石行业的,0,56
需要主体证明吗,我是代表公司来的,0,20
需要主体证明吗,我是代表工程兵来的,0,24
需要主体证明吗,我是市财政局的,0,40
需要主体证明吗,我是中国机械工业联合会机经网的,0,40
需要主体证明吗,方案答复这一步我需要做什么？,0,58
需要主体证明吗,申请受理是？,0,5
需要主体证明吗,我是中华人民共和国国家知识产权局的,0,22
需要主体证明吗,申请受理不太懂,0,5
需要主体证明吗,我属于中国人民银行,0,22
需要主体证明吗,我们公司派我来的,0,39
需要主体证明吗,我是代表青岛海尔股份有限公司来的,0,20
需要主体证明吗,需要带政府有关部门核发的资质证明吗,0,34
需要主体证明吗,乡镇及以上政府或规划部门的批复文件呢,0,28
需要主体证明吗,营业执照复印件需要吗,0,21
需要主体证明吗,我是代表中国残疾人联合会来的,0,40
我属于企业,需不需要带委托授权书？,0,13
我属于企业,我属于工商客户,0,20
我属于企业,不知道装表接电是啥,0,59
我属于企业,我属于上海医药集团股份有限公司,0,20
我属于企业,我不是房主，我是租客,0,45
我属于企业,需不需要项目立项及批复吗,0,52
我属于企业,我属于中国人民解放军的,0,24
我属于企业,我是代表市体育局来的,0,22
我属于企业,这个楼刚建好几天,0,29
我属于企业,要带着乡镇及以上政府或规划部门的批复文件嘛,0,28
我属于企业,土地租赁协议及产权人同意报装证明材料都需要的吗,0,48
我属于企业,我是做电解铝的,0,56
我属于企业,政府的批复文件也要带吗,0,16
我属于企业,大于1000伏,0,37
我属于企业,需要带着政府有关部门核发的资质证明嘛,0,34
我属于企业,我是代表中国建材股份有限公司来的,0,20
我属于企业,装接电表不太懂,0,36
我属于企业,要准备项目立项及批复吗,0,52
我属于企业,我是中国国际贸易促进委员会的,0,22
我属于机关事业单位或其他非营利组织,乡镇及以上政府或规划部门的批复文件也要吗,0,28
我属于机关事业单位或其他非营利组织,需要带着事业法人证书或组织机构代码证复印件吗,0,23
我属于机关事业单位或其他非营利组织,这是我租的,0,45
我属于机关事业单位或其他非营利组织,我是北京邮电大学的,0,22
我属于机关事业单位或其他非营利组织,低压的电,0,2
我属于机关事业单位或其他非营利组织,属于优惠电价,0,50
我属于机关事业单位或其他非营利组织,居民用电,0,2
我属于机关事业单位或其他非营利组织,需要带着事业法人证书或组织机构代码证复印件吗,0,23
我属于机关事业单位或其他非营利组织,装接电表需要我做什么嘛,0,36
我属于机关事业单位或其他非营利组织,我是中国国际贸易促进委员会的,0,22
我属于机关事业单位或其他非营利组织,我需要带电脑吗,0,0
我属于机关事业单位或其他非营利组织,装接电表是指？？,0,36
我属于机关事业单位或其他非营利组织,方案答复是？,0,58
我属于机关事业单位或其他非营利组织,合法的土地使用证明要吗,0,47
我属于机关事业单位或其他非营利组织,我是代表中兴通讯股份有限公司来的,0,39
我属于机关事业单位或其他非营利组织,要带法定代表人签章的授权本单位人员的授权委托书吗,0,18
我属于机关事业单位或其他非营利组织,委托授权书可以不带吗,0,13
我属于机关事业单位或其他非营利组织,我需要带着户口簿咩,0,10
我属于机关事业单位或其他非营利组织,我是共青团市委的,0,22
我属于机关事业单位或其他非营利组织,要立项、规划批复文件吗,0,30
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,我是代表中国联合网络通信股份有限公司来的,0,39
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,是国家优惠价,0,33
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,4000v,0,37
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,10v电,0,2
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,我是代表万科企业股份有限公司来的,0,39
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,生产许可证需要嘛？,0,57
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,我属于华电国际电力股份有限公司,0,39
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,我是市财政局的,0,40
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,我是代表中国中铁股份有限公司来的,0,39
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,你是大学生吗,0,0
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,需不需要报装申请资料,0,42
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,我属于中国人民政协全国委员会,0,40
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,需要带着国有土地使用证吗,0,48
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,要带着土地租赁协议及产权人同意报装证明材料吗,0,48
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,需要带规划部门的批复文件吗,0,16
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,我是锌冶炼行业的,0,56
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,我要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等嘛,0,57
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,我是做烧碱的,0,56
需要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗,要带着同意报装证明吗,0,14
需要报装申请资料吗,我是市质量技术监督局的,0,40
需要报装申请资料吗,我是代表江西铜业股份有限公司来的,0,39
需要报装申请资料吗,我属于上海汽车集团股份有限公司,0,20
需要报装申请资料吗,我是重庆长安汽车股份有限公司的,0,39
需要报装申请资料吗,我是代表中国国际航空股份有限公司来的,0,39
需要报装申请资料吗,电价有优惠哦,0,50
需要报装申请资料吗,需要准备什么吗,0,6
需要报装申请资料吗,是国家优惠价,0,33
需要报装申请资料吗,我属于中国人民解放军,0,24
需要报装申请资料吗,我属于北京汽车股份有限公司,0,39
需要报装申请资料吗,需不需要带企业法定代表人身份证复印件？,0,18
需要报装申请资料吗,要带事业法人证书或组织机构代码证复印件吗,0,23
需要报装申请资料吗,客户有效身份证明包括什么,0,7
需要报装申请资料吗,我这算是私人宅基地建筑,0,15
需要报装申请资料吗,我是做烧碱的,0,56
需要报装申请资料吗,我是湖南华菱钢铁股份有限公司的,0,39
需要报装申请资料吗,我是市商务局的,0,40
需要报装申请资料吗,我属于中国国家税务总局,0,22
需要报装申请资料吗,装表接电，不是很明白,0,59
需要报装申请资料吗,客户有效身份证明也得带着吗,0,7
需要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,需要国有土地使用证吗,0,47
需要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,我是做钢铁的,0,56
