id,query,label
1974,"我需要带户口簿吗,要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","10,57"
1975,"我需要带户口簿吗,我需要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","10,57"
1981,"我需要拿户口簿吗,方案答复这一步我需要做什么？","10,58"
1983,"我需要带户口簿吗,装表接电是？","10,59"
1985,"我需要拿户口簿吗,装表接电是？","10,59"
1991,"我替我朋友来办,委托授权书也要吗","11,13"
1996,"我替我家里来办,需要带房产证吗","11,14"
1998,"我替我朋友来办,我这算是私人宅基地建筑","11,15"
2001,"我替我家里来办,我家属于宅基地","11,15"
2004,"我替我家里来办,需要带政府的批复文件吗","11,16"
2007,"我替我朋友来办,我不是居民","11,17"
2012,"我替我家里来办,要带企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办人的身份证复印件吗","11,18"
2015,"我替我朋友来办,我需要要带有效营业执照复印件吗","11,19"
2016,"我替我家里来办,要带有效营业执照复印件吗","11,19"
2017,"我替我家里来办,我需要要带有效营业执照复印件吗","11,19"
2021,"我替我家里来办,我是代表我们公司来的","11,20"
2022,"我替我朋友来办,要带营业执照复印件吗","11,21"
2023,"我替我朋友来办,我需要要带有业执照复印件吗","11,21"
2026,"我替我朋友来办,我是机关事业单位的","11,40"
2032,"我替我家里来办,要事业法人证书或组织机构代码证复印件吗","11,23"
2035,"我替我朋友来办,我是军队的","11,24"
2036,"我替我家里来办,我是军队的","11,24"
2038,"我替我朋友来办,要团级及以上证明吗","11,25"
2040,"我替我家里来办,要团级及以上证明吗","11,25"
2042,"我替我朋友来办,要房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗","11,26"
2043,"我替我朋友来办,我需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗","11,26"
2045,"我替我家里来办,我需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗","11,26"
2048,"我替我家里来办,我在我们村里办电","11,27"
2052,"我替我家里来办,要乡镇及以上政府或规划部门的批复文件吗","11,28"
2056,"我替我家里来办,我这里是新盖的","11,29"
2060,"我替我家里来办,要立项、规划批复文件吗","11,30"
2061,"我替我家里来办,要带立项、规划批复文件吗","11,30"
2062,"我替我朋友来办,需要带立项文件吗","11,31"
2063,"我替我家里来办,需要带立项文件吗","11,31"
2066,"我替我家里来办,要带规划批复文件吗","11,32"
2072,"我替我朋友来办,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗","11,34"
2077,"我替我朋友来办,外部工程施工指什么","11,35"
2082,"我替我家里来办,装接电表具体指什么","11,36"
2083,"我替我家里来办,装接电表是？","11,36"
2092,"我替我朋友来办,我属于企业","11,39"
2093,"我替我朋友来办,我代表公司来的","11,39"
2094,"我替我家里来办,我属于企业","11,39"
2096,"我替我朋友来办,我是机关事业单位的","11,40"
2100,"我替我朋友来办,要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗","11,41"
2101,"我替我朋友来办,要带着企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗","11,41"
2103,"我替我家里来办,要带着企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗","11,41"
2106,"我替我家里来办,要报装申请资料吗","11,42"
2110,"我替我家里来办,要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗","11,43"
2113,"我替我朋友来办,要房屋产权证明嘛","11,44"
2118,"我替我家里来办,这房子是我租的","11,45"
2119,"我替我家里来办,是我租的房子","11,45"
2123,"我替我家里来办,我需要带着租赁协议复印件及产权人同意报装证明材料吗","11,46"
2126,"我替我家里来办,要合法的土地使用证明吗","11,47"
2131,"我替我家里来办,要带着土地租赁协议及产权人同意报装证明材料吗","11,48"
2133,"我替我朋友来办,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","11,49"
2135,"我替我家里来办,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","11,49"
2140,"我替我朋友来办,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","11,51"
2141,"我替我朋友来办,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","11,51"
2142,"我替我家里来办,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","11,51"
2144,"我替我朋友来办,要项目立项及批复吗","11,52"
2145,"我替我朋友来办,要带项目立项及批复吗","11,52"
2148,"我替我朋友来办,要上级批准文件、立项批准文件吗","11,53"
2151,"我替我家里来办,要上级批准文件吗","11,53"
2156,"我替我家里来办,要建设工程规划许可证及附件吗","11,55"
2158,"我替我朋友来办,我属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户","11,56"
2159,"我替我朋友来办,我是做钢铁的","11,56"
2161,"我替我家里来办,我是做钢铁的","11,56"
2165,"我替我家里来办,我需要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","11,57"
2169,"我替我家里来办,方案答复这一步我需要做什么？","11,58"
2171,"我替我朋友来办,装表接电是？","11,59"
2173,"我替我家里来办,装表接电是？","11,59"
2176,"委托人的身份证明需要吗,要带委托授权书吗","12,13"
2177,"委托人的身份证明需要吗,委托授权书也要吗","12,13"
2178,"要带委托人的身份证明吗,需要带房产证吗","12,14"
2179,"要带委托人的身份证明吗,需要带租赁协议复印件吗","12,14"
2182,"要带委托人的身份证明吗,我这算是私人宅基地建筑","12,15"
2183,"要带委托人的身份证明吗,我家属于宅基地","12,15"
2184,"委托人的身份证明需要吗,我这算是私人宅基地建筑","12,15"
2185,"委托人的身份证明需要吗,我家属于宅基地","12,15"
2187,"要带委托人的身份证明吗,需要带规划部门的批复文件吗","12,16"
2193,"委托人的身份证明需要吗,我不是居民","12,17"
2194,"要带委托人的身份证明吗,要带企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办人的身份证复印件吗","12,18"
2195,"要带委托人的身份证明吗,我需要带企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办人的身份证复印件吗","12,18"
2202,"要带委托人的身份证明吗,我是代表公司来的","12,20"
2204,"委托人的身份证明需要吗,我是代表公司来的","12,20"
2206,"要带委托人的身份证明吗,要带营业执照复印件吗","12,21"
2207,"要带委托人的身份证明吗,我需要要带有业执照复印件吗","12,21"
2211,"要带委托人的身份证明吗,我是代表学校来的","12,22"
2215,"要带委托人的身份证明吗,要带事业法人证书或组织机构代码证复印件吗","12,23"
2220,"委托人的身份证明需要吗,我是军队的","12,24"
2221,"委托人的身份证明需要吗,我是军队的","12,24"
2222,"要带委托人的身份证明吗,要团级及以上证明吗","12,25"
2225,"委托人的身份证明需要吗,是不是需要团级及以上证明","12,25"
2230,"要带委托人的身份证明吗,我在我们村里办电","12,27"
2232,"委托人的身份证明需要吗,我在我们村里办电","12,27"
2235,"要带委托人的身份证明吗,需不需要乡镇及以上政府或规划部门的批复文件","12,28"
2236,"委托人的身份证明需要吗,要乡镇及以上政府或规划部门的批复文件吗","12,28"
2240,"委托人的身份证明需要吗,我这里是新盖的","12,29"
2241,"委托人的身份证明需要吗,我这里是新建的","12,29"
2242,"要带委托人的身份证明吗,要立项、规划批复文件吗","12,30"
2243,"要带委托人的身份证明吗,要带立项、规划批复文件吗","12,30"
2253,"要带委托人的身份证明吗,国家给了优惠","12,33"
2254,"委托人的身份证明需要吗,是国家优惠价","12,33"
2260,"要带委托人的身份证明吗,外部工程施工具体指什么","12,35"
2269,"要带委托人的身份证明吗,我是高压用户","12,37"
2273,"要带委托人的身份证明吗,是不是也要主体证明","12,38"
2275,"委托人的身份证明需要吗,是不是也要主体证明","12,38"
2283,"委托人的身份证明需要吗,我是代表机关事业单位来的","12,40"
2291,"委托人的身份证明需要吗,需不需要报装申请资料","12,42"
2294,"委托人的身份证明需要吗,要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗","12,43"
2295,"委托人的身份证明需要吗,需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗","12,43"
2298,"委托人的身份证明需要吗,要房屋产权证明吗","12,44"
2300,"要带委托人的身份证明吗,这房子是我租的","12,45"
2307,"委托人的身份证明需要吗,我需要带着租赁协议复印件及产权人同意报装证明材料吗","12,46"
2308,"要带委托人的身份证明吗,要合法的土地使用证明吗","12,47"
2315,"委托人的身份证明需要吗,要带着土地租赁协议及产权人同意报装证明材料吗","12,48"
2319,"委托人的身份证明需要吗,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","12,49"
2320,"要带委托人的身份证明吗,是国家优惠电价","12,50"
2321,"要带委托人的身份证明吗,当时电价有打折","12,50"
2322,"委托人的身份证明需要吗,是国家优惠电价","12,50"
2324,"要带委托人的身份证明吗,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","12,51"
2328,"要带委托人的身份证明吗,要项目立项及批复吗","12,52"
2332,"要带委托人的身份证明吗,要上级批准文件、立项批准文件吗","12,53"
2333,"要带委托人的身份证明吗,要上级批准文件吗","12,53"
2337,"委托人的身份证明需要吗,要规划立项","12,54"
2339,"要带委托人的身份证明吗,我需要带建设工程规划许可证及附件吗","12,55"
2340,"委托人的身份证明需要吗,要建设工程规划许可证及附件吗","12,55"
2351,"要带委托人的身份证明吗,方案答复这一步我需要做什么？","12,58"
2353,"委托人的身份证明需要吗,方案答复这一步我需要做什么？","12,58"
2354,"要带委托人的身份证明吗,装表接电具体指什么","12,59"
2355,"要带委托人的身份证明吗,装表接电是？","12,59"
2359,"要带委托授权书吗,需要带租赁协议复印件吗","13,14"
2364,"委托授权书也要吗,我这算是私人宅基地建筑","13,15"
2365,"委托授权书也要吗,我家属于宅基地","13,15"
2366,"要带委托授权书吗,需要带政府的批复文件吗","13,16"
2369,"委托授权书也要吗,需要带规划部门的批复文件吗","13,16"
2371,"要带委托授权书吗,我不是居民","13,17"
2383,"要带委托授权书吗,我是代表我们公司来的","13,20"
2387,"要带委托授权书吗,我需要要带有业执照复印件吗","13,21"
2390,"要带委托授权书吗,我是机关事业单位的","13,40"
2391,"要带委托授权书吗,我是代表学校来的","13,22"
2401,"委托授权书也要吗,我是军队的","13,24"
2403,"要带委托授权书吗,是不是需要团级及以上证明","13,25"
2404,"委托授权书也要吗,要团级及以上证明吗","13,25"
2407,"要带委托授权书吗,我需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗","13,26"
2412,"委托授权书也要吗,我在我们村里办电","13,27"
2414,"要带委托授权书吗,要乡镇及以上政府或规划部门的批复文件吗","13,28"
2416,"委托授权书也要吗,要乡镇及以上政府或规划部门的批复文件吗","13,28"
2418,"要带委托授权书吗,我这里是新盖的","13,29"
2420,"委托授权书也要吗,我这里是新盖的","13,29"
2428,"要带委托授权书吗,要带规划批复文件吗","13,32"
2429,"要带委托授权书吗,规划批复文件是不是也需要带着？","13,32"
2434,"委托授权书也要吗,是国家优惠价","13,33"
2437,"要带委托授权书吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗","13,34"
2441,"要带委托授权书吗,外部工程施工指什么","13,35"
2444,"要带委托授权书吗,装接电表具体指什么","13,36"
2446,"委托授权书也要吗,装接电表具体指什么","13,36"
2451,"委托授权书也要吗,我是高压用户","13,37"
2455,"委托授权书也要吗,是不是也要主体证明","13,38"
2458,"委托授权书也要吗,我属于企业","13,39"
2459,"委托授权书也要吗,我代表公司来的","13,39"
2460,"要带委托授权书吗,我是机关事业单位的","13,40"
2464,"要带委托授权书吗,要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗","13,41"
2466,"委托授权书也要吗,要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗","13,41"
2469,"要带委托授权书吗,需不需要报装申请资料","13,42"
2470,"委托授权书也要吗,要报装申请资料吗","13,42"
2481,"要带委托授权书吗,是我租的房子","13,45"
2482,"委托授权书也要吗,这房子是我租的","13,45"
2483,"委托授权书也要吗,是我租的房子","13,45"
2486,"委托授权书也要吗,要租赁协议复印件及产权人同意报装证明材料吗","13,46"
2490,"委托授权书也要吗,要合法的土地使用证明吗","13,47"
2491,"委托授权书也要吗,要合法的土地使用证明吗","13,47"
2494,"委托授权书也要吗,要土地租赁协议及产权人同意报装证明材料吗","13,48"
2500,"要带委托授权书吗,是国家优惠电价","13,50"
2501,"要带委托授权书吗,当时电价有打折","13,50"
2502,"委托授权书也要吗,是国家优惠电价","13,50"
2503,"委托授权书也要吗,当时电价有打折","13,50"
2506,"委托授权书也要吗,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","13,51"
2511,"委托授权书也要吗,要带项目立项及批复吗","13,52"
2515,"委托授权书也要吗,要上级批准文件吗","13,53"
2520,"委托授权书也要吗,要建设工程规划许可证及附件吗","13,55"
2523,"要带委托授权书吗,我是做钢铁的","13,56"
2529,"委托授权书也要吗,我需要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","13,57"
2531,"要带委托授权书吗,方案答复这一步我需要做什么？","13,58"
2533,"委托授权书也要吗,方案答复这一步我需要做什么？","13,58"
2545,"需要带租赁协议复印件吗,需要带规划部门的批复文件吗","14,16"
2552,"需要带租赁协议复印件吗,要带企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办人的身份证复印件吗","14,18"
2555,"需要带房产证吗,我需要要带有效营业执照复印件吗","14,19"
2559,"需要带房产证吗,我是代表我们公司来的","14,20"
2561,"需要带租赁协议复印件吗,我是代表我们公司来的","14,20"
2567,"需要带房产证吗,我是代表学校来的","14,22"
2574,"需要带房产证吗,我是军队的","14,24"
2576,"需要带租赁协议复印件吗,我是军队的","14,24"
2580,"需要带租赁协议复印件吗,要团级及以上证明吗","14,25"
2581,"需要带租赁协议复印件吗,是不是需要团级及以上证明","14,25"
2583,"需要带房产证吗,我需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗","14,26"
2586,"需要带房产证吗,我在我们村里办电","14,27"
2587,"需要带房产证吗,我家是农村的","14,27"
2588,"需要带租赁协议复印件吗,我在我们村里办电","14,27"
2590,"需要带房产证吗,要乡镇及以上政府或规划部门的批复文件吗","14,28"
2594,"需要带房产证吗,我这里是新盖的","14,29"
2598,"需要带房产证吗,要立项、规划批复文件吗","14,30"
2601,"需要带租赁协议复印件吗,要带立项、规划批复文件吗","14,30"
2603,"需要带租赁协议复印件吗,需要带立项文件吗","14,31"
2605,"需要带房产证吗,规划批复文件是不是也需要带着？","14,32"
2610,"需要带租赁协议复印件吗,是国家优惠价","14,33"
2613,"需要带房产证吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗","14,34"
2614,"需要带租赁协议复印件吗,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗","14,34"
2617,"需要带房产证吗,外部工程施工指什么","14,35"
2619,"需要带租赁协议复印件吗,外部工程施工指什么","14,35"
2622,"需要带租赁协议复印件吗,装接电表具体指什么","14,36"
2623,"需要带租赁协议复印件吗,装接电表是？","14,36"
2624,"需要带房产证吗,高压","14,37"
2625,"需要带房产证吗,我是高压用户","14,37"
2637,"需要带房产证吗,我是代表机关事业单位来的","14,40"
2643,"需要带租赁协议复印件吗,要带着企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗","14,41"
2649,"需要带房产证吗,需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗","14,43"
2655,"需要带租赁协议复印件吗,要房屋产权证明嘛","14,44"
2657,"需要带房产证吗,是我租的房子","14,45"
2663,"需要带租赁协议复印件吗,我需要带着租赁协议复印件及产权人同意报装证明材料吗","14,46"
2665,"需要带房产证吗,要合法的土地使用证明吗","14,47"
2667,"需要带租赁协议复印件吗,要合法的土地使用证明吗","14,47"
2668,"需要带房产证吗,要土地租赁协议及产权人同意报装证明材料吗","14,48"
2675,"需要带租赁协议复印件吗,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","14,49"
2676,"需要带房产证吗,是国家优惠电价","14,50"
2682,"需要带租赁协议复印件吗,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","14,51"
2687,"需要带租赁协议复印件吗,要带项目立项及批复吗","14,52"
2690,"需要带租赁协议复印件吗,要上级批准文件、立项批准文件吗","14,53"
2692,"需要带房产证吗,要规划立项","14,54"
2694,"需要带房产证吗,要建设工程规划许可证及附件吗","14,55"
2697,"需要带租赁协议复印件吗,我需要带建设工程规划许可证及附件吗","14,55"
2701,"需要带租赁协议复印件吗,我是做钢铁的","14,56"
2704,"需要带租赁协议复印件吗,要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","14,57"
2710,"需要带房产证吗,装表接电具体指什么","14,59"
2711,"需要带房产证吗,装表接电是？","14,59"
2712,"需要带租赁协议复印件吗,装表接电具体指什么","14,59"
2714,"我这算是私人宅基地建筑,需要带政府的批复文件吗","15,16"
2716,"我家属于宅基地,需要带政府的批复文件吗","15,16"
2717,"我家属于宅基地,需要带规划部门的批复文件吗","15,16"
2722,"我这算是私人宅基地建筑,要带企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办人的身份证复印件吗","15,18"
2723,"我这算是私人宅基地建筑,我需要带企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办人的身份证复印件吗","15,18"
2726,"我这算是私人宅基地建筑,要带有效营业执照复印件吗","15,19"
2727,"我这算是私人宅基地建筑,我需要要带有效营业执照复印件吗","15,19"
2730,"我这算是私人宅基地建筑,我是代表公司来的","15,20"
2732,"我家属于宅基地,我是代表公司来的","15,20"
2739,"我这算是私人宅基地建筑,我是代表学校来的","15,22"
2741,"我家属于宅基地,我是代表学校来的","15,22"
2746,"我这算是私人宅基地建筑,我是军队的","15,24"
2752,"我家属于宅基地,要团级及以上证明吗","15,25"
2754,"我这算是私人宅基地建筑,要房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗","15,26"
2767,"我这算是私人宅基地建筑,我这里是新建的","15,29"
2771,"我这算是私人宅基地建筑,要带立项、规划批复文件吗","15,30"
2772,"我家属于宅基地,要立项、规划批复文件吗","15,30"
2775,"我家属于宅基地,需要带立项文件吗","15,31"
2777,"我这算是私人宅基地建筑,规划批复文件是不是也需要带着？","15,32"
2778,"我家属于宅基地,要带规划批复文件吗","15,32"
2780,"我这算是私人宅基地建筑,是国家优惠价","15,33"
2785,"我这算是私人宅基地建筑,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗","15,34"
2787,"我家属于宅基地,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗","15,34"
2795,"我家属于宅基地,装接电表是？","15,36"
2796,"我这算是私人宅基地建筑,高压","15,37"
2800,"我这算是私人宅基地建筑,要主体证明吗","15,38"
2805,"我这算是私人宅基地建筑,我代表公司来的","15,39"
2808,"我这算是私人宅基地建筑,我是机关事业单位的","15,40"
2810,"我家属于宅基地,我是机关事业单位的","15,40"
2814,"我家属于宅基地,要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗","15,41"
2815,"我家属于宅基地,要带着企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗","15,41"
2816,"我这算是私人宅基地建筑,要报装申请资料吗","15,42"
2819,"我家属于宅基地,需不需要报装申请资料","15,42"
2821,"我这算是私人宅基地建筑,需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗","15,43"
2823,"我家属于宅基地,需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗","15,43"
2827,"我家属于宅基地,要房屋产权证明嘛","15,44"
2829,"我这算是私人宅基地建筑,是我租的房子","15,45"
2835,"我家属于宅基地,我需要带着租赁协议复印件及产权人同意报装证明材料吗","15,46"
2838,"我家属于宅基地,要合法的土地使用证明吗","15,47"
2840,"我这算是私人宅基地建筑,要土地租赁协议及产权人同意报装证明材料吗","15,48"
2843,"我家属于宅基地,要带着土地租赁协议及产权人同意报装证明材料吗","15,48"
2847,"我家属于宅基地,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","15,49"
2848,"我这算是私人宅基地建筑,是国家优惠电价","15,50"
2850,"我家属于宅基地,是国家优惠电价","15,50"
2851,"我家属于宅基地,当时电价有打折","15,50"
2853,"我这算是私人宅基地建筑,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","15,51"
2858,"我家属于宅基地,要项目立项及批复吗","15,52"
2861,"我这算是私人宅基地建筑,要上级批准文件吗","15,53"
2862,"我家属于宅基地,要上级批准文件、立项批准文件吗","15,53"
2865,"我家属于宅基地,要规划立项","15,54"
2867,"我这算是私人宅基地建筑,我需要带建设工程规划许可证及附件吗","15,55"
2869,"我家属于宅基地,我需要带建设工程规划许可证及附件吗","15,55"
2873,"我家属于宅基地,我是做钢铁的","15,56"
2874,"我这算是私人宅基地建筑,要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","15,57"
2875,"我这算是私人宅基地建筑,我需要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","15,57"
2882,"我这算是私人宅基地建筑,装表接电具体指什么","15,59"
2883,"我这算是私人宅基地建筑,装表接电是？","15,59"
2886,"需要带政府的批复文件吗,我是非居民","16,17"
2887,"需要带政府的批复文件吗,我不是居民","16,17"
2890,"需要带政府的批复文件吗,要带企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办人的身份证复印件吗","16,18"
2893,"需要带规划部门的批复文件吗,我需要带企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办人的身份证复印件吗","16,18"
2894,"需要带政府的批复文件吗,要带有效营业执照复印件吗","16,19"
2900,"需要带规划部门的批复文件吗,我是代表公司来的","16,20"
2901,"需要带规划部门的批复文件吗,我是代表我们公司来的","16,20"
2903,"需要带政府的批复文件吗,我需要要带有业执照复印件吗","16,21"
2907,"需要带政府的批复文件吗,我是代表学校来的","16,22"
2909,"需要带规划部门的批复文件吗,我是代表学校来的","16,22"
2914,"需要带政府的批复文件吗,我是军队的","16,24"
2919,"需要带政府的批复文件吗,是不是需要团级及以上证明","16,25"
2920,"需要带规划部门的批复文件吗,要团级及以上证明吗","16,25"
2926,"需要带政府的批复文件吗,我在我们村里办电","16,27"
2929,"需要带规划部门的批复文件吗,我家是农村的","16,27"
2934,"需要带政府的批复文件吗,我这里是新盖的","16,29"
2939,"需要带政府的批复文件吗,要带立项、规划批复文件吗","16,30"
2940,"需要带规划部门的批复文件吗,要立项、规划批复文件吗","16,30"
2942,"需要带政府的批复文件吗,需要带立项文件吗","16,31"
2943,"需要带规划部门的批复文件吗,需要带立项文件吗","16,31"
2949,"需要带政府的批复文件吗,国家给了优惠","16,33"
2950,"需要带规划部门的批复文件吗,是国家优惠价","16,33"
2953,"需要带政府的批复文件吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗","16,34"
2957,"需要带政府的批复文件吗,外部工程施工指什么","16,35"
2959,"需要带规划部门的批复文件吗,外部工程施工指什么","16,35"
2963,"需要带规划部门的批复文件吗,装接电表是？","16,36"
2965,"需要带政府的批复文件吗,我是高压用户","16,37"
2967,"需要带规划部门的批复文件吗,我是高压用户","16,37"
2974,"需要带规划部门的批复文件吗,我属于企业","16,39"
2975,"需要带规划部门的批复文件吗,我代表公司来的","16,39"
2977,"需要带政府的批复文件吗,我是代表机关事业单位来的","16,40"
2978,"需要带规划部门的批复文件吗,我是机关事业单位的","16,40"
2980,"需要带政府的批复文件吗,要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗","16,41"
2986,"需要带规划部门的批复文件吗,要报装申请资料吗","16,42"
3002,"需要带规划部门的批复文件吗,要租赁协议复印件及产权人同意报装证明材料吗","16,46"
3006,"需要带规划部门的批复文件吗,要合法的土地使用证明吗","16,47"
3017,"需要带政府的批复文件吗,当时电价有打折","16,50"
3018,"需要带规划部门的批复文件吗,是国家优惠电价","16,50"
3023,"需要带规划部门的批复文件吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","16,51"
3024,"需要带政府的批复文件吗,要项目立项及批复吗","16,52"
3028,"需要带政府的批复文件吗,要上级批准文件、立项批准文件吗","16,53"
3030,"需要带规划部门的批复文件吗,要上级批准文件、立项批准文件吗","16,53"
3033,"需要带规划部门的批复文件吗,要规划立项","16,54"
3035,"需要带政府的批复文件吗,我需要带建设工程规划许可证及附件吗","16,55"
3037,"需要带规划部门的批复文件吗,我需要带建设工程规划许可证及附件吗","16,55"
3039,"需要带政府的批复文件吗,我是做钢铁的","16,56"
3041,"需要带规划部门的批复文件吗,我是做钢铁的","16,56"
3044,"需要带规划部门的批复文件吗,要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","16,57"
3046,"需要带政府的批复文件吗,方案答复具体指什么","16,58"
3048,"需要带规划部门的批复文件吗,方案答复具体指什么","16,58"
3056,"我不是居民,要带企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办人的身份证复印件吗","17,18"
3058,"我是非居民,要带有效营业执照复印件吗","17,19"
3062,"我是非居民,我是代表公司来的","17,20"
3063,"我是非居民,我是代表我们公司来的","17,20"
3065,"我不是居民,我是代表我们公司来的","17,20"
3069,"我不是居民,我需要要带有业执照复印件吗","17,21"
3070,"我是非居民,我是机关事业单位的","17,40"
3071,"我是非居民,我是代表学校来的","17,22"
3077,"我不是居民,要带事业法人证书或组织机构代码证复印件吗","17,23"
3078,"我是非居民,我是军队的","17,24"
3090,"我是非居民,我在我们村里办电","17,27"
3094,"我是非居民,要乡镇及以上政府或规划部门的批复文件吗","17,28"
3097,"我不是居民,需不需要乡镇及以上政府或规划部门的批复文件","17,28"
3099,"我是非居民,我这里是新建的","17,29"
3102,"我是非居民,要立项、规划批复文件吗","17,30"
3105,"我不是居民,要带立项、规划批复文件吗","17,30"
3106,"我是非居民,需要带立项文件吗","17,31"
3108,"我是非居民,要带规划批复文件吗","17,32"
3112,"我是非居民,是国家优惠价","17,33"
3113,"我是非居民,国家给了优惠","17,33"
3114,"我不是居民,是国家优惠价","17,33"
3120,"我是非居民,外部工程施工具体指什么","17,35"
3122,"我不是居民,外部工程施工具体指什么","17,35"
3125,"我是非居民,装接电表是？","17,36"
3126,"我不是居民,装接电表具体指什么","17,36"
3127,"我不是居民,装接电表是？","17,36"
3134,"我不是居民,要主体证明吗","17,38"
3139,"我不是居民,我代表公司来的","17,39"
3142,"我不是居民,我是机关事业单位的","17,40"
3145,"我是非居民,要带着企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗","17,41"
3160,"我是非居民,这房子是我租的","17,45"
3163,"我不是居民,是我租的房子","17,45"
3166,"我不是居民,要租赁协议复印件及产权人同意报装证明材料吗","17,46"
3172,"我是非居民,要土地租赁协议及产权人同意报装证明材料吗","17,48"
3174,"我不是居民,要土地租赁协议及产权人同意报装证明材料吗","17,48"
3177,"我是非居民,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","17,49"
3179,"我不是居民,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","17,49"
3185,"我是非居民,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","17,51"
